File,Strut Cohesion Inter Plays,Strut Cohesion Intra Plays
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/aalaesar/install_nextcloud/roles/install_nextcloud/tasks/tls_installed.yml,0.1111111111111111,0.1111111111111111
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/aalaesar/install_nextcloud/roles/install_nextcloud/tasks/tls_selfsigned.yml,0.10909090909090909,0.10909090909090909
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/aalaesar/install_nextcloud/roles/install_nextcloud/tasks/tls_signed.yml,0.08928571428571429,0.08928571428571429
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/aalaesar/install_nextcloud/roles/install_nextcloud/tasks/websrv_install.yml,0.2777777777777778,0.2777777777777778
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/AAROC/AnsibleBootCamp/handson/Ansible/roles/webserver/tasks/install-RedHat.yml,0.09375,0.09375
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/AAROC/AnsibleBootCamp/handson/Ansible/roles/webserver/tasks/main.yml,0.0,0.0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/AAROC/AnsibleBootCamp/handson/roles/webserver/tasks/configuration-Debian.yml,0.25,0.25
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/AAROC/AnsibleBootCamp/handson/roles/webserver/tasks/configuration-RedHat.yml,0.25,0.25
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/AAROC/AnsibleBootCamp/handson/roles/webserver/tasks/main.yml,0.07142857142857142,0.07142857142857142
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/AAROC/AnsibleBootCamp/handson/roles/webserver/tasks/packages-Debian.yml,0.2,0.2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/AAROC/AnsibleBootCamp/handson/roles/webserver/tasks/packages-RedHat.yml,0.19047619047619047,0.19047619047619047
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/abims-sbr/ansible-singularity/tasks/main.yml,0.021645021645021644,0.021645021645021644
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adfinis-sygroup/ansible-role-icinga2_master/tasks/configuration.yml,0.03090909090909091,0.03090909090909091
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adfinis-sygroup/ansible-role-icinga2_master/tasks/installation.yml,0.10416666666666667,0.10416666666666667
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adfinis-sygroup/ansible-role-icinga2_master/tasks/main.yml,0.13333333333333333,0.13333333333333333
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adobe/ops-cli/examples/features/terraform-and-ansible/ansible/playbooks/site.yaml,0.13333333333333333,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adobe/ops-cli/examples/features/terraform-and-ansible/ansible/roles/common/tasks/main.yaml,0.0,0.0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adobe/ops-cli/examples/features/terraform-and-ansible/ansible/roles/db/tasks/main.yaml,0.0,0.0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adobe/ops-cli/examples/features/terraform-and-ansible/ansible/roles/web/tasks/main.yaml,0.0,0.0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adobe/ops-cli/examples/features/terraform-and-ansible/ansible/tasks/copy-key.yaml,0.2,0.2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adobe/ops-cli/tests/e2e/fixture/ansible/playbooks/play_module.yaml,0.2,0.08333333333333333
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/correct_vnc_install.yml,0.2,0.6666666666666666
